,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,label
mashape.com:geodb,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,179
mcw.edu,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,165
medium.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,135
miataru.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,67
microsoft.com:cognitiveservices-CustomSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
microsoft.com:cognitiveservices-EntitySearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
microsoft.com:cognitiveservices-ImageSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
microsoft.com:cognitiveservices-NewsSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
microsoft.com:cognitiveservices-Prediction,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,171
microsoft.com:cognitiveservices-SpellCheck,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,171
microsoft.com:cognitiveservices-Training,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8,7,6
microsoft.com:cognitiveservices-VideoSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
microsoft.com:cognitiveservices-WebSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,171
moonmoonmoonmoon.com,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,120
motaword.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,231
mozilla.com:kinto,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,162
nativeads.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,199
naviplancentral.com:factfinder,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,145
naviplancentral.com:plan,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,145
nba.com,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,8,1
neowsapp.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,187
netatmo.net,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,41
netlicensing.io,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,11
netlify.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,248
neutrinoapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,1
nfusionsolutions.biz,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,86
noosh.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,169
npr.org,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,13,2,18
nrel.gov:building-case-studies,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,10,5,173
nrel.gov:transportation-incentives-laws,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,173
nsidc.org,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,18
nytimes.com:archive,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,107
nytimes.com:article_search,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
nytimes.com:books_api,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,31
nytimes.com:community,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,31
nytimes.com:geo_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
nytimes.com:most_popular_api,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,3,31
nytimes.com:movie_reviews,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
nytimes.com:semantic_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
nytimes.com:times_tags,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,31
nytimes.com:timeswire,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
nytimes.com:top_stories,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,31
o2.cz:mobility,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,113
o2.cz:sociodemo,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,113
oceandrivers.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,114
omdbapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,92
openapi-converter.herokuapp.com,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11,4,36
openbanking.org.uk,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,15
opencagedata.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,1
opendatasoft.com,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,12,3,207
openfintech.io,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,11
openstf.io,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,11
opentargets.io,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,6,11
orghunter.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,168
osf.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,11
osisoft.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,156
owler.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,70
oxforddictionaries.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,189
paccurate.io,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,11
pandorabots.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,1
passwordutility.net,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,41
patientview.org,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,18
paylocity.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,1
payments.service.gov.uk:payments,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,8,7,40
payrun.io,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,11
peel-ci.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,38
personio.de:authentication,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,73
personio.de:personnel,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,73
phila.gov:pollingplaces,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,132
polygon.io,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9,6,11
postmarkapp.com:account,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,81
postmarkapp.com:server,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,81
posty-api.herokuapp.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,205
ptv.vic.gov.au,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,122
qualpay.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,1
quotes.rest,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,9,6,242
rbaskets.in,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,150
rebilly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,1
receptive.io,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,11,4,11
refugerestrooms.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,18
reverb.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,191
ritc.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,11
ritekit.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,210
roaring.io,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,11
rottentomatoes.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,13,2,209
rummblelabs.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,1
runscope.com,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,12,3,203
salesloft.com,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,8,7,1
schooldigger.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,175
scrapewebsite.email,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,34
selectpdf.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,182
semantria.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,212
sendgrid.com,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,10,5,211
shipstation.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,1
simplyrets.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,249
slack.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,158
slicebox.local,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,245
slideroom.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,208
smart-me.com,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,108
solarvps.com,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,39
spectrocoin.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,119
spinbot.net,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12,3,41
spinitron.com,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,11,4,216
spotify.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,239
squareup.com,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,10,5,180
stackexchange.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,190
staging-ecotaco.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,131
statsocial.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,152
stoplight.io,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11,4,11
storecove.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,1
stripe.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,1
surrey.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,90
surrey.ca:trafficloops,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,90
swagger.io:generator,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,11
swaggerhub.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,9,6,55
synq.fm,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,9,6,115
taggun.io,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,11
taxamo.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,148
taxrates.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,11
tfl.gov.uk,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,40
thenounproject.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,163
thesmsworks.co.uk,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,15
thetvdb.com,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,123
traccar.org,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,18
transavia.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,225
trello.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,198
turbinelabs.io,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,11
tvmaze.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,192
twilio.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,1
twinehealth.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,1
twitter.com,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6,9,246
tyk.com,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,159
uebermaps.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,127
vatapi.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,1
versioneye.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,1
vestorly.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,116
victorops.com,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,11,4,218
visagecloud.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,1
vocadb.net,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,41
voodoomfg.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,79
waag.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,18
watchful.li,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,124
waterlinked.com,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,6,166
wavecell.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,220
wealthport.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,194
weatherbit.io,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,11
weber-gesamtausgabe.de,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,0
whapi.com:accounts,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,22
whapi.com:bets,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,22
whapi.com:locations,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,22
whapi.com:numbers,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,22
whapi.com:sessions,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,10,5,22
whapi.com:sportsdata,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,22
who-hosts-this.com,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,1
wikimedia.org,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,18
windows.net:batch-BatchService,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,6,30
windows.net:graphrbac,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,11,4,30
winning.email,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,34
winsms.co.za,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,62
wmata.com:bus-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,23
wmata.com:bus-route,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,23
wmata.com:incidents,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,23
wmata.com:rail-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,23
wmata.com:rail-station,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,23
wordassociations.net,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,41
wordnik.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,4,69
wowza.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,1
wso2apistore.com:transform,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7,8,1
xero.com,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12,3,111
xkcd.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,154
yunbi.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,1
zalando.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,147
zappiti.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,1
zoom.us,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,151
zoomconnect.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,121
zuora.com,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,1
