,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,label
mashape.com:geodb,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,60
mcw.edu,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,0
medium.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,95
miataru.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,95
microsoft.com:cognitiveservices-CustomSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
microsoft.com:cognitiveservices-EntitySearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
microsoft.com:cognitiveservices-ImageSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
microsoft.com:cognitiveservices-NewsSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
microsoft.com:cognitiveservices-Prediction,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,26
microsoft.com:cognitiveservices-SpellCheck,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,26
microsoft.com:cognitiveservices-Training,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8,7,26
microsoft.com:cognitiveservices-VideoSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
microsoft.com:cognitiveservices-WebSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,26
moonmoonmoonmoon.com,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,95
motaword.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,95
mozilla.com:kinto,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,95
nativeads.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,95
naviplancentral.com:factfinder,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,27
naviplancentral.com:plan,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,27
nba.com,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,8,95
neowsapp.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,95
netatmo.net,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,53
netlicensing.io,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,7
netlify.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,95
neutrinoapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,95
nfusionsolutions.biz,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,0
noosh.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,95
npr.org,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,13,2,6
nrel.gov:building-case-studies,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,10,5,92
nrel.gov:transportation-incentives-laws,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,92
nsidc.org,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,6
nytimes.com:archive,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:article_search,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:books_api,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,19
nytimes.com:community,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,19
nytimes.com:geo_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:most_popular_api,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,3,19
nytimes.com:movie_reviews,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:semantic_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:times_tags,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,19
nytimes.com:timeswire,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
nytimes.com:top_stories,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,19
o2.cz:mobility,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,95
o2.cz:sociodemo,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,95
oceandrivers.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,86
omdbapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,95
openapi-converter.herokuapp.com,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11,4,46
openbanking.org.uk,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,74
opencagedata.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,88
opendatasoft.com,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,12,3,95
openfintech.io,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,7
openstf.io,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,7
opentargets.io,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,6,7
orghunter.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,95
osf.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,7
osisoft.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,95
owler.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,95
oxforddictionaries.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,95
paccurate.io,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,7
pandorabots.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,95
passwordutility.net,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,53
patientview.org,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,6
paylocity.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,95
payments.service.gov.uk:payments,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,8,7,28
payrun.io,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,7
peel-ci.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,95
personio.de:authentication,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,49
personio.de:personnel,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,49
phila.gov:pollingplaces,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,45
polygon.io,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9,6,7
postmarkapp.com:account,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,95
postmarkapp.com:server,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,95
posty-api.herokuapp.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,46
ptv.vic.gov.au,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,13
qualpay.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,95
quotes.rest,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,9,6,0
rbaskets.in,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,95
rebilly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,95
receptive.io,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,11,4,7
refugerestrooms.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,6
reverb.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,95
ritc.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,7
ritekit.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,95
roaring.io,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,7
rottentomatoes.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,13,2,95
rummblelabs.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,95
runscope.com,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,12,3,98
salesloft.com,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,8,7,95
schooldigger.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,95
scrapewebsite.email,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,95
selectpdf.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,95
semantria.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,81
sendgrid.com,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,10,5,95
shipstation.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,94
simplyrets.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,95
slack.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,95
slicebox.local,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,67
slideroom.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,95
smart-me.com,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,84
solarvps.com,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,95
spectrocoin.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,76
spinbot.net,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12,3,53
spinitron.com,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,11,4,95
spotify.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,95
squareup.com,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,10,5,95
stackexchange.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,95
staging-ecotaco.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,83
statsocial.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,95
stoplight.io,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11,4,7
storecove.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,95
stripe.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,82
surrey.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,25
surrey.ca:trafficloops,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,25
swagger.io:generator,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,7
swaggerhub.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,9,6,95
synq.fm,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,9,6,0
taggun.io,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,7
taxamo.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,90
taxrates.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,7
tfl.gov.uk,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,74
thenounproject.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,95
thesmsworks.co.uk,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,74
thetvdb.com,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,95
traccar.org,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,6
transavia.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,95
trello.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,95
turbinelabs.io,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,7
tvmaze.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,95
twilio.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,95
twinehealth.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,95
twitter.com,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6,9,95
tyk.com,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,95
uebermaps.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,95
vatapi.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,95
versioneye.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,95
vestorly.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,56
victorops.com,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,11,4,95
visagecloud.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,95
vocadb.net,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,53
voodoomfg.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,95
waag.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,6
watchful.li,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,0
waterlinked.com,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,6,95
wavecell.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,95
wealthport.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,95
weatherbit.io,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,7
weber-gesamtausgabe.de,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,0
whapi.com:accounts,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,8
whapi.com:bets,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,8
whapi.com:locations,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,8
whapi.com:numbers,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,8
whapi.com:sessions,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,10,5,8
whapi.com:sportsdata,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,8
who-hosts-this.com,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,95
wikimedia.org,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,6
windows.net:batch-BatchService,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,6,53
windows.net:graphrbac,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,11,4,53
winning.email,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,95
winsms.co.za,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,0
wmata.com:bus-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,30
wmata.com:bus-route,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,30
wmata.com:incidents,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,30
wmata.com:rail-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,30
wmata.com:rail-station,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,30
wordassociations.net,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,53
wordnik.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,4,95
wowza.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,95
wso2apistore.com:transform,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7,8,95
xero.com,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12,3,95
xkcd.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,95
yunbi.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,95
zalando.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,95
zappiti.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,95
zoom.us,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,58
zoomconnect.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,95
zuora.com,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,95
